Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,latitude,longitude,Num_of_Baskets
2016-02-21,10:13:12,malay,female,thin,49.0,no,baby,small,grey,formal,orange,long sleeve,white,short,blankets,5,7,yes,3.084645163084552,101.64110698825102,2.0
2016-02-19,23:21:03,malay,female,thin,44.0,yes,toddler,small,pink,formal,green,long sleeve,orange,short,clothes,6,9,yes,3.133503800294301,101.68891956049656,3.0
2016-01-27,21:25:43,foreigner ,female,thin,19.0,yes,toddler,big,purple,traditional,orange,long sleeve,purple,short,blankets,4,9,yes,3.1234524460245843,101.64580695005472,1.0
2016-01-13,03:39:07,foreigner ,female,thin,43.0,yes,young,small,orange,formal,orange,short_sleeve,orange,long,blankets,4,8,no,3.1308159356652014,101.65083252582889,3.0
2016-01-03,19:26:51,malay,female,fat,21.0,no,young,small,black,traditional,black,short_sleeve,pink,long,clothes,6,8,no,3.1279114887891906,101.69359882642576,3.0
2016-02-08,09:29:52,malay,female,moderate,45.0,yes,toddler,big,grey,formal,brown,long sleeve,pink,long,clothes,5,7,no,3.120318943934832,101.68823405154242,1.0
2016-02-18,20:13:44,indian,male,thin,40.0,yes,baby,big,orange,traditional,purple,long sleeve,yellow,long,clothes,4,10,no,3.0812487588394406,101.68619902506039,1.0
2016-02-28,00:19:53,indian,male,fat,41.0,no,toddler ,small,white,traditional,white,short_sleeve,yellow,long,clothes,6,9,yes,3.0744073981360236,101.70016597216618,3.0
2015-12-25,15:59:50,malay,female,thin,28.0,yes,baby,big,green,formal,red,short_sleeve,grey,long,clothes,3,7,yes,3.0810935180893892,101.67109998270833,1.0
2016-01-30,22:37:59,malay,male,thin,29.0,no,young,small,white,traditional,purple,short_sleeve,blue  ,short,clothes,6,8,yes,3.1325012319552137,101.69572383982515,1.0
2016-02-03,13:07:56,indian,female,fat,27.0,no,toddler ,big,white,formal,brown,short_sleeve,blue  ,short,blankets,5,10,yes,3.069273859691929,101.67448405449817,1.0
2016-01-31,22:36:19,indian,male,moderate,22.0,yes,no_kids,big,white,casual,pink,short_sleeve,purple,short,blankets,4,7,no,3.1047531214947846,101.6984819752927,1.0
2016-02-16,09:28:34,chinese,female,thin,24.0,no,young,small,black,traditional,yellow,short_sleeve,orange,long,clothes,6,7,yes,3.1099850779025195,101.64524024237939,2.0
2015-12-13,16:04:15,indian,female,moderate,56.0,no,young,small,yellow,formal,purple,long sleeve,orange,long,blankets,5,9,no,3.0970737101074812,101.68636576385205,3.0
2016-02-09,05:58:32,indian,male,thin,29.0,yes,baby,big,blue,formal,blue,short_sleeve,white,long,blankets,3,7,no,3.1384741273044017,101.66725777536827,1.0
2016-01-19,02:56:03,chinese,male,thin,29.0,yes,no_kids,small,red,traditional,yellow,long sleeve,orange,long,clothes,6,7,no,3.1382234401717684,101.67866076406422,1.0
2015-12-04,05:57:12,chinese,female,thin,25.0,yes,toddler ,big,green,traditional,yellow,long sleeve,white,short,clothes,3,9,yes,3.1002807620205797,101.66942726092206,2.0
2016-01-02,17:37:36,indian,female,fat,50.0,yes,toddler,small,orange,casual,blue,short_sleeve,purple,long,clothes,5,9,yes,3.108701057377624,101.67033399148823,1.0
2016-01-19,17:05:28,chinese,female,thin,25.0,yes,no_kids,small,purple,formal,brown,short_sleeve,green,long,blankets,5,7,no,3.0944325469874174,101.70837006356942,3.0
2015-12-14,02:00:10,chinese,female,thin,60.0,yes,no_kids,big,green,formal,brown,long sleeve,pink,long,clothes,4,9,yes,3.1025211845809957,101.69466928193262,1.0
2016-02-14,16:30:25,malay,female,thin,54.0,yes,toddler ,big,black,traditional,orange,short_sleeve,yellow,short,clothes,5,8,no,3.1033800777303737,101.65672838951258,2.0
2015-12-18,12:51:04,malay,male,thin,46.0,no,young,big,blue,traditional,yellow,long sleeve,blue  ,long,blankets,5,9,yes,3.13558446628078,101.70166694763735,3.0
2016-02-07,11:47:33,indian,female,moderate,49.0,no,no_kids,big,yellow,formal,white,short_sleeve,red,long,blankets,3,10,no,3.076836410338498,101.70192129017961,1.0
2016-02-26,03:05:10,chinese,male,fat,48.0,yes,toddler,small,red,formal,red,long sleeve,grey,short,clothes,4,7,yes,3.0808489818408007,101.6800276895847,1.0
2016-01-17,11:18:19,malay,male,thin,27.0,no,young,big,white,formal,red,short_sleeve,brown,short,clothes,5,8,yes,3.1343203287073798,101.67974256330933,1.0
2016-02-13,12:01:49,chinese,male,fat,22.0,yes,toddler ,small,purple,formal,orange,long sleeve,blue ,short,clothes,6,7,no,3.081913637921809,101.65901362886173,3.0
2016-01-08,23:37:50,malay,male,moderate,52.0,yes,baby,small,pink,formal,black ,short_sleeve,orange,short,blankets,5,7,no,3.115929970390353,101.6923752796312,2.0
2016-01-18,05:27:55,indian,male,thin,20.0,no,toddler ,small,yellow,casual,green,short_sleeve,yellow,long,blankets,6,8,yes,3.10960531712315,101.66015352474014,1.0
2016-01-06,07:06:22,indian,female,thin,22.0,yes,young,big,purple,casual,pink,short_sleeve,white,short,clothes,6,7,no,3.080102776028768,101.68598142917118,3.0
2015-12-26,09:33:26,chinese,female,thin,46.0,yes,no_kids,big,red,formal,black,long sleeve,blue ,short,blankets,4,9,no,3.083203267449468,101.65194283971012,2.0
2016-01-05,00:56:17,chinese,male,moderate,19.0,yes,no_kids,big,blue,traditional,yellow,long sleeve,black,short,clothes,3,8,yes,3.076050213937281,101.6918081581364,3.0
2016-02-10,23:58:03,chinese,male,fat,23.0,no,young,big,yellow,traditional,yellow,short_sleeve,purple,short,blankets,6,8,yes,3.118358818256816,101.7048618663537,2.0
2016-02-03,23:04:19,foreigner ,male,fat,29.0,no,no_kids,small,yellow,formal,pink,short_sleeve,brown,long,clothes,4,10,yes,3.0855622201764126,101.68146996145042,3.0
2016-02-03,22:58:37,foreigner ,male,thin,28.0,yes,toddler,big,black,casual,red,short_sleeve,green,long,clothes,6,7,no,3.1334899254787247,101.65614528350842,3.0
2015-12-09,23:31:59,foreigner ,female,thin,31.0,no,young,big,black,formal,black,short_sleeve,yellow,long,blankets,6,9,yes,3.0995679245258865,101.70751531336195,2.0
2016-02-06,17:54:34,malay,male,moderate,51.0,no,baby,big,white,casual,yellow,short_sleeve,blue  ,short,clothes,6,7,no,3.1360590294281194,101.67608125251519,3.0
2015-12-07,09:53:44,foreigner ,male,fat,24.0,yes,toddler ,big,pink,traditional,blue,long sleeve,orange,short,blankets,6,7,yes,3.0991818198363195,101.70606269652595,1.0
2015-12-08,23:49:06,indian,male,moderate,58.0,yes,young,big,black,casual,black ,long sleeve,black,short,clothes,4,9,yes,3.1101665756672934,101.65776710611993,1.0
2016-01-21,04:34:10,chinese,male,moderate,34.0,yes,young,small,yellow,casual,brown,long sleeve,pink,long,blankets,5,8,no,3.104183481994972,101.680300327342,1.0
2016-02-16,00:46:40,foreigner ,male,fat,54.0,no,toddler ,big,purple,casual,black,short_sleeve,blue  ,long,clothes,4,8,yes,3.106730662716874,101.66875220441129,2.0
2016-02-21,11:43:34,malay,female,thin,32.0,no,toddler,big,grey,casual,orange,short_sleeve,blue  ,short,clothes,3,9,no,3.0771632906535022,101.70074995827221,3.0
2015-12-18,20:00:03,malay,female,fat,33.0,yes,baby,small,blue,traditional,purple,long sleeve,green,long,blankets,6,9,no,3.0746796871501085,101.65032966815684,2.0
2015-12-04,05:28:51,indian,female,moderate,24.0,no,toddler,big,white,casual,purple,long sleeve,green,long,clothes,5,8,yes,3.077369285117283,101.64340540453266,2.0
2015-12-09,01:54:20,indian,male,fat,55.0,no,baby,big,white,formal,grey,long sleeve,black,long,clothes,3,10,no,3.1289816979989147,101.70238675287567,2.0
2016-01-17,08:59:03,chinese,female,thin,34.0,no,no_kids,small,purple,formal,yellow,long sleeve,blue,short,blankets,5,10,no,3.0754253386939068,101.67261991160805,2.0
2016-01-13,01:20:56,indian,male,fat,30.0,no,no_kids,big,red,casual,black ,long sleeve,blue  ,short,clothes,3,7,no,3.095139841572518,101.649408284065,1.0
2016-01-31,11:32:43,foreigner ,female,thin,27.0,no,toddler ,big,white,formal,blue,short_sleeve,grey,short,clothes,3,9,no,3.1294669322451987,101.70047392531134,3.0
2015-12-04,09:33:53,indian,female,thin,58.0,yes,no_kids,small,orange,casual,yellow,long sleeve,grey,long,blankets,4,7,no,3.1204646534067115,101.65220489940373,1.0
2016-01-14,00:31:21,foreigner ,male,thin,48.0,yes,toddler,big,brown,casual,pink,long sleeve,black ,short,clothes,5,9,no,3.085701874895645,101.65398606867933,2.0
2016-02-14,13:13:31,malay,male,thin,45.0,yes,toddler,big,orange,casual,blue,long sleeve,black ,long,blankets,6,9,no,3.1271412892989394,101.67303857763244,3.0
2016-01-19,22:17:49,foreigner ,female,fat,60.0,no,baby,small,green,formal,pink,long sleeve,orange,long,clothes,6,9,yes,3.0774565631274378,101.64137670334662,3.0
2016-01-20,22:59:36,indian,female,moderate,56.0,yes,young,small,grey,traditional,brown,short_sleeve,green,long,clothes,3,7,yes,3.086785940434837,101.70809059271095,2.0
2015-12-11,17:36:59,chinese,male,moderate,48.0,no,baby,big,pink,traditional,green,short_sleeve,pink,short,blankets,3,8,no,3.06880533904179,101.70375303196872,1.0
2016-01-13,16:25:52,chinese,male,fat,43.0,no,toddler ,big,orange,casual,blue,long sleeve,blue  ,short,clothes,6,10,no,3.0707175959979236,101.68716643091827,3.0
2016-02-18,06:34:55,malay,male,thin,18.0,yes,young,big,blue,casual,red,short_sleeve,blue,long,blankets,6,9,no,3.091971801063581,101.672199828531,2.0
2016-03-01,01:36:03,malay,female,thin,47.0,yes,toddler ,small,orange,traditional,purple,short_sleeve,black,short,clothes,5,9,yes,3.0826064545260983,101.66410500639847,3.0
2016-02-01,01:50:32,malay,female,moderate,59.0,yes,young,big,green,casual,black ,short_sleeve,pink,long,blankets,4,8,yes,3.0889419483662652,101.68973593046083,3.0
2016-02-21,16:38:20,malay,male,fat,52.0,yes,young,small,orange,traditional,red,short_sleeve,yellow,long,blankets,6,8,yes,3.1299667442654515,101.66900391838959,2.0
2016-02-01,03:00:15,foreigner ,male,moderate,59.0,yes,young,small,red,traditional,green,short_sleeve,grey,short,clothes,6,7,no,3.1259576765727846,101.64147732868817,2.0
2016-01-05,21:38:07,foreigner ,male,fat,22.0,yes,toddler ,big,brown,casual,grey,short_sleeve,brown,long,clothes,5,7,no,3.1238797698622256,101.67707553390271,2.0
2016-02-24,19:50:25,chinese,male,thin,56.0,yes,young,small,white,formal,white,short_sleeve,pink,long,blankets,6,9,no,3.127233104588741,101.6561823147745,2.0
2015-12-29,14:20:47,foreigner ,female,fat,20.0,yes,toddler ,small,brown,traditional,black,short_sleeve,blue ,long,blankets,4,10,yes,3.093942075837718,101.68896143456959,2.0
2016-01-29,11:49:26,malay,male,moderate,53.0,yes,no_kids,small,grey,formal,purple,long sleeve,green,short,blankets,6,7,yes,3.128303366504722,101.6737789067615,2.0
2016-02-28,15:23:55,indian,male,fat,26.0,no,young,small,orange,traditional,blue,short_sleeve,blue,long,clothes,4,7,yes,3.1281532715881,101.67862328976825,3.0
2016-02-13,05:33:33,chinese,female,fat,58.0,no,toddler,small,purple,casual,white,short_sleeve,black ,short,blankets,4,8,yes,3.1387171944252104,101.70328658105453,1.0
2015-12-02,02:40:51,chinese,female,thin,49.0,yes,young,small,yellow,traditional,orange,long sleeve,grey,long,clothes,3,7,yes,3.0945893411566754,101.70680010506939,2.0
2015-12-22,02:03:37,indian,female,moderate,50.0,yes,baby,big,brown,traditional,black,long sleeve,grey,short,blankets,5,10,no,3.122251165227654,101.67704431730161,1.0
2015-12-26,00:02:29,foreigner ,male,fat,36.0,no,no_kids,small,red,casual,green,long sleeve,pink,short,clothes,5,7,no,3.1386933127742447,101.68877283968556,1.0
2015-12-11,16:40:52,foreigner ,female,moderate,50.0,no,toddler,big,orange,traditional,grey,short_sleeve,black ,long,blankets,3,9,yes,3.0806736282769367,101.6485697456892,2.0
2016-01-11,11:28:53,malay,female,thin,22.0,yes,no_kids,small,white,traditional,black,long sleeve,grey,long,blankets,4,7,no,3.0855915901906235,101.69157685888538,1.0
2015-12-14,23:59:29,foreigner ,female,thin,27.0,yes,no_kids,small,brown,casual,red,short_sleeve,blue_jeans,long,clothes,4,10,no,3.1065962539296317,101.66816204978038,1.0
2016-01-21,15:49:16,chinese,female,moderate,34.0,no,baby,big,blue,casual,brown,short_sleeve,brown,short,clothes,4,10,yes,3.1217476106994617,101.64232424474044,3.0
2016-02-05,12:39:16,malay,male,moderate,55.0,no,baby,small,black,casual,green,short_sleeve,grey,long,clothes,4,8,no,3.125764916173644,101.69246028360376,2.0
2016-02-21,19:22:26,foreigner ,female,moderate,33.0,no,no_kids,small,grey,formal,yellow,short_sleeve,purple,long,blankets,5,8,yes,3.07962429605964,101.66759955683594,2.0
2016-02-23,19:04:46,malay,male,fat,58.0,yes,toddler,big,black,casual,pink,short_sleeve,white,long,blankets,6,9,no,3.069235827518419,101.64149383344055,2.0
2015-12-08,07:42:54,chinese,male,moderate,26.0,yes,toddler ,small,orange,traditional,red,short_sleeve,yellow,short,blankets,5,10,no,3.1390739253171467,101.67446263563355,3.0
2016-01-10,16:07:11,indian,male,thin,60.0,no,toddler ,big,green,casual,orange,long sleeve,yellow,long,blankets,4,9,yes,3.09359836412455,101.65425373590936,1.0
2016-01-26,08:36:00,chinese,male,thin,29.0,yes,toddler ,big,red,traditional,white,long sleeve,blue,long,blankets,5,10,yes,3.1252999322694293,101.68951811102974,1.0
2016-02-24,22:40:59,malay,female,moderate,58.0,yes,toddler,small,pink,casual,yellow,short_sleeve,brown,short,clothes,5,10,no,3.0666100550216058,101.69404908796268,3.0
2016-01-07,01:40:38,indian,male,moderate,43.0,no,no_kids,small,blue,casual,purple,short_sleeve,blue  ,long,blankets,6,10,no,3.074618107274771,101.70632606961783,1.0
2016-01-16,17:15:18,malay,male,thin,36.0,yes,baby,small,orange,casual,orange,long sleeve,yellow,short,blankets,5,7,no,3.0907362183510037,101.67189563733899,3.0
2016-02-22,09:29:10,indian,female,fat,57.0,yes,toddler,small,yellow,traditional,green,short_sleeve,orange,short,clothes,4,8,yes,3.0668595419677533,101.69772832186408,2.0
2016-02-29,16:26:06,malay,female,moderate,40.0,yes,no_kids,small,purple,casual,green,short_sleeve,black ,long,blankets,6,7,yes,3.0889464735699623,101.67918573768198,1.0
2016-01-25,20:30:36,malay,female,fat,39.0,no,toddler ,big,black,formal,pink,short_sleeve,white,short,clothes,5,9,yes,3.133998740226496,101.65148910645149,3.0
2015-12-07,21:02:58,foreigner ,female,moderate,24.0,no,toddler,small,brown,casual,white,long sleeve,white,long,blankets,4,7,no,3.129680886608703,101.67529599389731,1.0
2015-12-01,21:53:59,chinese,male,thin,28.0,no,baby,small,white,casual,brown,long sleeve,blue ,short,blankets,4,9,yes,3.1338425063275337,101.697587311715,3.0
2015-12-09,04:23:38,indian,female,moderate,40.0,yes,toddler,small,green,traditional,yellow,long sleeve,blue ,long,blankets,3,8,yes,3.098767392877226,101.64681718713746,3.0
2016-02-24,22:30:05,foreigner ,female,moderate,40.0,no,no_kids,small,yellow,formal,orange,long sleeve,blue_jeans,short,blankets,5,7,no,3.0686965453923967,101.7011772563837,3.0
2016-01-07,03:14:00,foreigner ,female,fat,42.0,no,toddler ,big,pink,formal,yellow,long sleeve,blue  ,short,blankets,6,7,no,3.101047926338937,101.68660759525966,2.0
2016-02-06,05:27:36,malay,male,moderate,21.0,yes,young,small,white,formal,white,short_sleeve,blue_jeans,long,clothes,5,8,no,3.1307239986843123,101.66176132634986,3.0
2016-01-16,10:00:26,malay,female,moderate,50.0,yes,young,small,yellow,formal,black ,short_sleeve,purple,short,blankets,6,9,no,3.1317522351811693,101.64258340982643,3.0
2016-01-11,04:11:32,indian,male,fat,40.0,no,young,big,white,formal,brown,short_sleeve,pink,long,blankets,3,7,yes,3.0868890267925075,101.69685454777795,1.0
2016-02-02,16:26:40,chinese,male,moderate,34.0,no,toddler,small,blue,traditional,pink,short_sleeve,white,long,blankets,3,7,no,3.1286530369097294,101.70606328710609,1.0
2016-01-27,05:37:08,malay,male,moderate,41.0,no,young,big,brown,traditional,green,long sleeve,blue ,short,blankets,4,10,yes,3.088570791985328,101.69467252939066,1.0
2016-01-09,16:39:31,indian,female,moderate,48.0,yes,no_kids,big,white,formal,brown,long sleeve,brown,short,clothes,4,10,no,3.1382625632151986,101.67714834945068,3.0
2016-02-04,22:54:22,chinese,male,fat,42.0,no,toddler ,small,purple,formal,grey,long sleeve,green,short,blankets,4,10,yes,3.0848981048408826,101.6433743885529,2.0
2016-01-21,20:26:16,indian,male,fat,24.0,yes,toddler,small,purple,casual,orange,short_sleeve,pink,short,clothes,4,10,no,3.121836744662859,101.65028657053604,2.0
2016-01-31,06:20:52,chinese,male,fat,47.0,no,toddler,big,purple,formal,yellow,short_sleeve,green,short,clothes,4,8,no,3.094685115823175,101.66208096620186,2.0
2016-02-08,06:19:05,indian,female,fat,29.0,yes,baby,big,pink,casual,green,short_sleeve,black ,long,clothes,3,10,no,3.0968638921566405,101.70337570181377,1.0
2016-01-28,23:20:49,indian,male,fat,37.0,yes,toddler,big,orange,formal,black,long sleeve,pink,long,clothes,6,7,no,3.097526607033484,101.70384249627516,3.0
2016-03-01,10:35:18,indian,male,fat,19.0,yes,baby,big,orange,casual,white,long sleeve,green,long,blankets,3,8,no,3.125169431419962,101.66063466012133,2.0
2016-01-10,02:24:57,chinese,male,moderate,47.0,no,toddler ,big,green,formal,red,long sleeve,orange,long,blankets,5,7,no,3.0896691925590245,101.6662723230407,2.0
2016-02-12,07:34:45,malay,female,thin,57.0,no,toddler ,big,yellow,traditional,purple,short_sleeve,blue ,long,blankets,3,7,no,3.1106175524408664,101.6873250622168,1.0
2016-01-23,03:07:44,chinese,male,moderate,47.0,yes,toddler ,big,yellow,traditional,red,long sleeve,green,long,clothes,3,8,no,3.137322775548084,101.70479553915997,2.0
2015-12-08,02:16:16,indian,female,fat,47.0,yes,toddler ,big,pink,traditional,green,short_sleeve,blue  ,short,blankets,3,9,yes,3.111071003960947,101.64387793980087,2.0
2016-01-17,00:47:31,chinese,male,moderate,24.0,no,no_kids,big,red,traditional,pink,short_sleeve,purple,short,blankets,6,7,no,3.106221867762889,101.6686110985863,3.0
2016-02-08,10:40:50,foreigner ,male,thin,28.0,yes,young,small,blue,formal,black,long sleeve,green,long,clothes,6,10,yes,3.1061833382303106,101.64345840468262,1.0
2016-01-11,13:21:26,foreigner ,female,fat,41.0,no,no_kids,big,orange,formal,pink,short_sleeve,yellow,long,blankets,6,9,no,3.139037088124495,101.64461976485629,2.0
2015-12-29,22:05:50,foreigner ,male,thin,37.0,yes,baby,small,red,formal,green,short_sleeve,blue_jeans,short,blankets,5,7,no,3.0863611806876143,101.64566926996841,3.0
2016-02-24,16:34:11,malay,female,moderate,55.0,no,young,small,yellow,formal,orange,short_sleeve,blue  ,long,blankets,3,8,yes,3.1063896746631166,101.66502487944216,1.0
2015-12-12,16:04:12,malay,male,thin,28.0,no,toddler ,big,red,traditional,grey,short_sleeve,blue ,long,blankets,6,8,yes,3.0938369507396457,101.69529064377627,1.0
2015-12-04,23:33:40,foreigner ,male,thin,51.0,yes,no_kids,big,brown,traditional,orange,short_sleeve,brown,long,clothes,4,10,yes,3.132353757446102,101.65214477471797,2.0
2015-12-19,04:56:42,chinese,male,thin,29.0,no,toddler ,small,grey,casual,orange,short_sleeve,pink,long,clothes,3,10,yes,3.0868199120147812,101.67339220504277,2.0
2016-01-05,08:56:42,malay,male,moderate,59.0,no,baby,big,yellow,formal,red,long sleeve,black ,short,blankets,5,7,yes,3.0747200177296303,101.66742758370503,1.0
2016-01-16,03:22:15,indian,male,moderate,46.0,no,baby,small,green,casual,black ,short_sleeve,grey,short,blankets,4,9,yes,3.0885035357216193,101.70448137765321,1.0
2015-12-18,04:42:14,indian,female,moderate,26.0,no,young,small,blue,formal,black,short_sleeve,blue ,short,clothes,5,8,yes,3.0809597233776445,101.69058789393024,2.0
