Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets
25/01/2016,1:01:58,indian,male,moderate,20,no,young,small,orange,formal,white,long sleeve,grey,long,blankets,5,8,yes,55,1,7,3.003706446,101.5418216,2
13/02/2016,8:45:18,foreigner ,male,fat,33,yes,toddler ,small,brown,formal,purple,short_sleeve,blue ,long,clothes,4,9,yes,44,5,10,3.038580226,101.4681271,3
01/01/2016,22:38:54,foreigner ,female,moderate,33,no,toddler ,big,green,casual,orange,short_sleeve,blue  ,long,blankets,6,8,yes,53,4,21,3.091789565,101.4271678,3
22/02/2016,9:46:44,malay,male,fat,46,yes,young,small,orange,traditional,grey,long sleeve,brown,short,blankets,5,7,yes,52,0,21,3.074017448,101.4795609,3
05/02/2016,6:57:50,foreigner ,male,thin,44,yes,baby,small,white,casual,blue,short_sleeve,grey,short,clothes,4,10,no,59,0,13,3.061972893,101.463519,3
20/12/2015,9:42:23,indian,male,fat,29,no,toddler,big,orange,casual,brown,short_sleeve,blue  ,short,blankets,6,10,yes,40,5,16,3.027334989,101.4049905,2
01/01/2016,13:42:58,malay,male,fat,58,no,toddler,small,yellow,traditional,purple,long sleeve,blue_jeans,long,clothes,6,9,no,46,1,13,3.095629165,101.5094978,2
20/12/2015,21:50:40,indian,female,moderate,22,yes,no_kids,small,brown,traditional,orange,long sleeve,blue  ,long,blankets,4,10,no,52,5,11,3.035391549,101.4675108,1
09/01/2016,12:03:33,indian,male,thin,39,no,young,small,black,formal,black,short_sleeve,blue_jeans,long,blankets,5,9,yes,58,2,20,2.983935069,101.3844789,3
09/01/2016,12:24:42,malay,female,moderate,40,yes,young,big,red,formal,white,long sleeve,black,short,clothes,3,8,no,25,1,9,3.075273152,101.3874471,3
31/01/2016,9:53:47,indian,female,moderate,29,no,toddler ,small,brown,formal,yellow,short_sleeve,blue ,long,clothes,5,9,no,11,2,21,3.071215603,101.507018,2
14/01/2016,2:29:01,chinese,female,fat,21,no,baby,big,yellow,traditional,black,long sleeve,blue_jeans,long,clothes,4,8,yes,38,2,19,3.060763025,101.4767561,2
24/01/2016,21:01:58,malay,male,thin,18,yes,young,big,blue,casual,grey,long sleeve,purple,short,clothes,3,8,yes,13,2,9,3.023202021,101.5534765,1
01/02/2016,15:26:21,chinese,female,thin,18,yes,toddler,big,red,traditional,red,long sleeve,black ,short,blankets,6,10,yes,22,5,17,3.086944469,101.4641769,2
15/02/2016,14:55:53,chinese,female,moderate,31,yes,young,small,orange,formal,brown,short_sleeve,blue  ,short,clothes,6,10,yes,42,0,20,3.079275878,101.6569115,2
17/12/2015,5:17:19,indian,male,moderate,30,yes,no_kids,big,red,traditional,brown,short_sleeve,purple,long,blankets,4,9,no,22,0,16,3.067517753,101.7010419,1
19/02/2016,0:11:32,foreigner ,female,thin,42,yes,toddler,big,brown,casual,purple,long sleeve,black,short,blankets,6,8,yes,22,3,18,3.092971068,101.6742982,2
07/12/2015,15:36:32,foreigner ,female,thin,48,no,toddler ,small,yellow,traditional,yellow,short_sleeve,black ,long,blankets,5,9,yes,21,4,20,3.104848344,101.6955651,2
07/02/2016,3:08:31,foreigner ,female,thin,60,no,no_kids,small,orange,traditional,brown,long sleeve,orange,long,blankets,6,7,yes,20,2,10,3.111308346,101.6454725,2
15/01/2016,18:22:52,malay,female,fat,48,yes,young,small,yellow,traditional,purple,short_sleeve,blue ,long,blankets,5,9,no,16,3,15,3.093967797,101.6722531,2
23/02/2016,22:16:39,malay,female,fat,37,no,young,big,brown,traditional,red,long sleeve,blue  ,long,blankets,6,8,no,59,2,15,3.118819548,101.694936,2
31/12/2015,13:16:12,malay,female,moderate,36,yes,no_kids,small,yellow,formal,white,short_sleeve,orange,short,clothes,6,8,no,44,0,16,3.066872789,101.6821073,1
15/02/2016,1:11:54,indian,female,fat,56,yes,toddler ,big,grey,traditional,pink,long sleeve,purple,long,clothes,4,7,yes,38,5,11,3.068663588,101.6984939,3
23/01/2016,6:43:02,foreigner ,male,thin,45,no,no_kids,small,green,formal,brown,short_sleeve,black,long,blankets,3,8,no,21,2,16,3.083983344,101.6637317,2
03/01/2016,14:44:22,chinese,female,moderate,41,no,young,big,white,traditional,pink,short_sleeve,pink,short,blankets,5,9,yes,46,5,11,3.083466265,101.7007304,3
29/02/2016,0:22:17,foreigner ,male,fat,49,no,toddler ,small,green,formal,yellow,short_sleeve,blue  ,short,blankets,4,7,yes,22,2,10,3.088401288,101.6920349,2
19/12/2015,0:32:46,malay,male,fat,25,yes,toddler ,small,white,traditional,yellow,long sleeve,black ,long,clothes,4,7,no,33,0,12,3.111150916,101.7003808,2
07/12/2015,8:08:43,chinese,male,moderate,43,no,baby,big,blue,formal,blue,short_sleeve,yellow,long,clothes,3,9,no,34,3,20,3.080903412,101.6764712,1
03/12/2015,16:03:47,foreigner ,male,thin,44,no,toddler ,small,brown,traditional,purple,short_sleeve,green,long,clothes,3,8,no,28,3,10,3.127228828,101.6829331,1
27/12/2015,8:01:43,foreigner ,male,thin,36,no,toddler,small,blue,formal,brown,long sleeve,yellow,long,clothes,3,8,yes,12,3,21,3.067389439,101.6582254,2
26/12/2015,6:18:23,indian,male,fat,28,yes,young,small,pink,formal,red,long sleeve,purple,long,blankets,4,7,yes,31,5,13,3.116350812,101.6830017,1
14/12/2015,12:31:05,foreigner ,female,moderate,22,yes,toddler ,small,white,casual,yellow,short_sleeve,blue  ,short,clothes,5,8,no,39,5,16,3.131804658,101.7047265,2
02/02/2016,23:47:42,chinese,female,thin,35,yes,toddler ,small,orange,traditional,red,long sleeve,grey,short,clothes,5,10,no,46,2,11,3.124798972,101.6533864,2
01/03/2016,13:14:44,indian,female,thin,31,yes,baby,small,purple,casual,blue,short_sleeve,orange,long,blankets,6,10,yes,16,1,16,3.093596275,101.707437,2
01/02/2016,7:50:02,indian,female,thin,32,no,no_kids,small,green,formal,white,short_sleeve,blue_jeans,long,blankets,3,7,yes,21,5,19,3.101742979,101.6637917,3
27/01/2016,20:13:23,chinese,male,thin,36,no,toddler,big,pink,formal,pink,long sleeve,white,long,clothes,6,8,no,47,4,20,3.136577355,101.6890867,2
07/01/2016,19:21:00,indian,female,thin,22,yes,toddler ,big,pink,formal,white,long sleeve,black ,long,clothes,3,10,yes,23,5,21,3.117231913,101.6692148,1
15/01/2016,10:34:16,malay,male,moderate,46,no,toddler ,small,orange,traditional,yellow,short_sleeve,black,short,blankets,6,9,yes,59,1,19,3.073308998,101.7087387,3
22/12/2015,7:48:26,foreigner ,male,moderate,33,yes,toddler ,small,grey,casual,pink,long sleeve,blue  ,long,clothes,5,10,yes,13,2,11,3.072674357,101.686765,3
08/02/2016,19:16:47,foreigner ,female,moderate,44,yes,baby,big,yellow,formal,blue,long sleeve,blue ,short,clothes,4,7,no,44,5,14,3.070219953,101.6416693,2
19/01/2016,1:23:51,malay,male,fat,45,yes,toddler,small,grey,traditional,pink,long sleeve,black,long,blankets,3,7,yes,44,3,17,3.06722069,101.7058971,2
26/12/2015,1:21:49,indian,female,fat,55,no,toddler ,small,green,casual,green,long sleeve,yellow,short,clothes,3,9,yes,25,1,20,3.100164783,101.6823402,3
13/12/2015,8:14:34,indian,female,moderate,33,yes,no_kids,big,pink,casual,pink,long sleeve,blue  ,long,blankets,6,10,no,43,5,9,3.076791779,101.6744305,2
22/01/2016,7:45:38,foreigner ,male,moderate,38,yes,no_kids,big,green,traditional,black,short_sleeve,green,short,clothes,4,7,yes,55,3,14,3.104291057,101.6512414,2
09/02/2016,12:33:23,foreigner ,female,moderate,53,no,no_kids,big,yellow,traditional,black ,long sleeve,black,long,blankets,4,9,yes,19,5,11,3.099863529,101.7020276,1
17/01/2016,15:34:39,foreigner ,male,fat,47,yes,no_kids,small,red,formal,red,short_sleeve,brown,short,blankets,5,7,yes,59,1,19,3.108399347,101.6535466,1
12/02/2016,8:51:16,foreigner ,male,thin,38,no,toddler ,big,white,casual,brown,long sleeve,blue,short,blankets,5,8,yes,49,2,8,3.136091011,101.7024656,2
11/12/2015,0:12:50,foreigner ,male,fat,38,no,toddler,small,purple,formal,red,short_sleeve,pink,long,clothes,3,10,no,48,5,11,3.134028316,101.6947197,2
11/02/2016,5:48:49,chinese,female,moderate,30,no,toddler ,big,yellow,traditional,green,long sleeve,grey,short,blankets,4,7,no,59,1,13,3.107391245,101.6943634,1
29/02/2016,4:05:56,malay,female,thin,58,no,young,small,white,formal,brown,long sleeve,pink,short,blankets,3,8,no,38,1,7,3.111620426,101.6410722,3
17/12/2015,15:38:32,malay,male,moderate,43,no,young,big,yellow,casual,purple,long sleeve,blue ,short,blankets,4,7,no,31,4,13,3.074967738,101.6482589,2
08/01/2016,16:41:05,indian,male,moderate,45,yes,young,big,green,traditional,black,long sleeve,blue ,long,clothes,3,8,no,54,1,14,3.106845133,101.6888249,2
18/01/2016,13:36:25,indian,male,moderate,34,no,baby,small,brown,casual,black,short_sleeve,brown,short,clothes,3,10,yes,33,1,11,3.134927694,101.7030455,3
30/01/2016,16:03:32,malay,female,thin,49,yes,young,small,white,traditional,grey,short_sleeve,green,long,blankets,3,7,no,36,0,13,3.1100484,101.6802076,3
07/12/2015,10:23:45,malay,female,thin,30,yes,no_kids,small,pink,casual,blue,long sleeve,green,short,blankets,6,10,yes,55,3,15,3.071473352,101.694048,1
09/02/2016,21:56:29,foreigner ,male,fat,22,no,no_kids,big,green,formal,purple,short_sleeve,orange,long,clothes,4,9,no,36,0,11,3.085871566,101.7042004,3
02/12/2015,13:12:21,chinese,male,moderate,45,yes,no_kids,big,yellow,formal,pink,short_sleeve,blue  ,long,blankets,4,7,yes,54,0,10,3.082611318,101.6888655,2
02/02/2016,18:05:29,indian,male,fat,43,no,toddler ,big,purple,traditional,purple,long sleeve,blue,short,blankets,4,7,yes,43,4,13,3.074677173,101.6748561,1
04/02/2016,19:58:49,malay,female,moderate,23,yes,toddler,big,blue,casual,green,long sleeve,brown,short,blankets,4,9,yes,45,3,18,3.077349815,101.6989942,2
22/12/2015,7:53:01,malay,female,fat,44,yes,no_kids,small,white,casual,white,long sleeve,yellow,long,blankets,5,7,yes,22,2,14,3.111226565,101.7083058,1
16/01/2016,1:47:50,indian,male,moderate,39,yes,baby,big,purple,formal,orange,long sleeve,orange,short,clothes,3,8,yes,26,5,11,3.0767702,101.6999226,2
01/12/2015,23:02:22,chinese,male,thin,47,no,baby,big,black,formal,purple,long sleeve,red,long,clothes,6,7,yes,29,3,16,3.119990536,101.6674743,2
25/02/2016,5:46:39,indian,female,thin,25,yes,no_kids,small,orange,traditional,pink,long sleeve,yellow,short,clothes,3,10,yes,26,5,17,3.067800848,101.6916091,3
06/01/2016,8:27:34,indian,female,fat,22,yes,no_kids,big,purple,formal,yellow,long sleeve,white,long,blankets,4,8,yes,31,4,10,3.073646678,101.6966592,1
27/12/2015,9:35:34,indian,female,moderate,34,no,toddler ,small,black,formal,yellow,long sleeve,white,long,clothes,3,9,yes,46,2,18,3.124666275,101.655607,2
21/12/2015,8:18:27,indian,female,fat,35,yes,toddler,big,black,formal,grey,short_sleeve,black ,short,clothes,5,9,yes,34,3,16,3.136862282,101.6955491,2
23/02/2016,19:05:45,indian,male,thin,23,yes,young,big,pink,formal,black,short_sleeve,brown,long,clothes,3,7,yes,58,5,14,3.110540535,101.6915387,1
04/01/2016,13:35:50,malay,male,fat,47,yes,baby,small,yellow,formal,blue,short_sleeve,orange,short,clothes,6,9,no,32,1,13,3.10061293,101.6471034,1
31/01/2016,4:09:13,malay,male,fat,33,no,baby,small,brown,casual,red,long sleeve,blue,short,clothes,3,10,no,22,0,13,3.112896496,101.6694822,3
31/12/2015,6:18:22,malay,male,thin,28,no,young,big,green,formal,blue,long sleeve,blue_jeans,short,blankets,3,9,no,58,4,10,3.137805625,101.6450617,1
28/12/2015,22:42:31,chinese,female,moderate,44,yes,toddler ,small,pink,casual,black,long sleeve,blue ,long,blankets,5,10,yes,40,3,18,3.078189844,101.7029848,1
12/02/2016,7:22:45,indian,male,fat,18,no,young,small,brown,casual,blue,long sleeve,red,short,blankets,4,8,no,12,0,11,3.101973668,101.6540436,3
11/02/2016,10:19:32,chinese,male,moderate,47,yes,young,big,brown,formal,blue,long sleeve,grey,long,blankets,4,7,no,38,4,13,3.089274193,101.6459583,2
22/01/2016,18:54:42,indian,female,thin,60,yes,no_kids,big,brown,formal,pink,short_sleeve,black ,short,clothes,4,7,yes,59,0,8,3.112676555,101.7043502,1
23/02/2016,5:43:02,chinese,male,thin,38,yes,toddler,small,purple,casual,purple,short_sleeve,purple,short,blankets,4,7,yes,40,4,8,3.108035112,101.685105,1
24/12/2015,17:19:15,chinese,female,moderate,34,yes,young,small,brown,formal,red,short_sleeve,blue_jeans,short,blankets,6,7,yes,60,0,20,3.087827228,101.6897026,3
01/02/2016,8:50:42,malay,female,fat,31,no,toddler ,big,black,casual,yellow,short_sleeve,pink,long,blankets,5,7,yes,48,3,17,3.133165982,101.6438872,3
18/01/2016,17:31:14,chinese,female,moderate,24,yes,young,big,green,casual,green,short_sleeve,pink,long,blankets,6,10,no,28,4,14,3.082325405,101.7054954,3
29/01/2016,12:28:48,malay,male,fat,44,yes,baby,small,orange,formal,yellow,long sleeve,blue ,short,blankets,6,7,no,42,5,16,3.125138276,101.6455401,1
13/01/2016,12:14:31,malay,male,thin,52,yes,baby,small,red,casual,brown,short_sleeve,blue_jeans,long,clothes,3,7,yes,55,0,14,3.083465581,101.6659505,2
12/01/2016,16:48:37,malay,male,thin,23,yes,toddler,small,pink,formal,green,short_sleeve,purple,long,blankets,5,7,yes,37,1,15,3.089756744,101.644226,2
14/12/2015,15:06:32,chinese,male,fat,37,no,baby,big,orange,formal,black ,short_sleeve,pink,long,blankets,4,9,yes,48,5,9,3.078933245,101.6602189,2
10/12/2015,6:26:21,chinese,female,thin,32,no,baby,big,blue,traditional,blue,long sleeve,orange,long,clothes,4,8,yes,19,3,19,3.077652339,101.69794,1
28/12/2015,3:02:46,foreigner ,female,thin,24,yes,toddler,small,pink,formal,red,short_sleeve,blue,short,blankets,5,7,yes,20,5,17,3.104408275,101.6560029,1
29/02/2016,9:40:26,chinese,female,fat,51,yes,toddler ,small,orange,formal,brown,long sleeve,green,long,clothes,5,7,yes,60,3,20,3.128252687,101.6933183,1
04/01/2016,12:38:16,indian,male,moderate,25,yes,toddler,big,red,formal,orange,short_sleeve,black,short,blankets,3,7,no,46,5,14,3.094636654,101.6988921,3
09/02/2016,19:15:03,foreigner ,female,fat,59,no,young,big,blue,formal,black,short_sleeve,orange,short,blankets,4,10,no,50,5,16,3.112934255,101.6838232,1
11/01/2016,3:32:55,chinese,female,thin,43,yes,toddler,small,purple,casual,green,short_sleeve,yellow,long,clothes,4,7,no,47,4,11,3.074067031,101.668927,3
07/01/2016,22:44:39,indian,female,thin,33,no,toddler,small,pink,traditional,brown,long sleeve,green,short,clothes,3,9,no,58,3,12,3.071699161,101.6684223,2
07/12/2015,3:25:25,malay,male,fat,20,yes,toddler ,big,purple,formal,yellow,short_sleeve,brown,short,clothes,5,9,no,37,2,7,3.070827423,101.6540257,2
28/01/2016,2:41:25,indian,female,thin,53,no,young,big,grey,traditional,white,short_sleeve,red,short,blankets,6,8,yes,58,1,17,3.099743643,101.6834511,1
24/02/2016,21:52:35,indian,male,thin,35,yes,young,small,green,formal,blue,short_sleeve,blue_jeans,short,blankets,3,9,yes,22,5,9,3.07968002,101.6463799,1
04/12/2015,18:15:37,foreigner ,male,moderate,50,no,toddler ,small,brown,formal,black,long sleeve,black ,long,blankets,4,8,no,26,3,20,3.130146469,101.6464534,2
14/02/2016,8:48:33,foreigner ,male,thin,52,yes,young,small,purple,formal,black,long sleeve,orange,short,blankets,4,7,yes,49,4,21,3.107927468,101.6954349,2
12/12/2015,0:00:34,malay,male,thin,54,no,baby,small,blue,traditional,yellow,long sleeve,white,long,clothes,3,7,yes,55,0,21,3.078701876,101.685405,2
30/12/2015,1:19:03,indian,female,thin,39,yes,baby,small,blue,formal,orange,short_sleeve,blue ,long,clothes,3,7,yes,34,1,9,3.119721858,101.6896177,1
17/02/2016,16:18:49,indian,male,fat,28,no,toddler,big,red,formal,pink,short_sleeve,red,long,blankets,6,8,yes,51,4,7,3.070263695,101.6850778,1
22/02/2016,14:03:17,indian,male,fat,32,yes,no_kids,small,brown,formal,black,short_sleeve,red,long,clothes,3,8,yes,42,4,11,3.077942459,101.661575,3
27/12/2015,1:36:54,chinese,male,thin,30,no,toddler,small,green,formal,blue,short_sleeve,brown,short,blankets,5,10,yes,40,5,17,3.134159949,101.6442927,1
19/02/2016,4:52:38,chinese,female,fat,60,yes,young,small,orange,casual,blue,long sleeve,yellow,long,clothes,4,10,no,29,0,18,3.129272862,101.6788245,3
05/01/2016,12:21:55,malay,female,fat,42,no,baby,big,purple,traditional,pink,long sleeve,purple,short,blankets,5,7,yes,22,1,20,3.068778554,101.6928567,3
22/01/2016,0:50:01,indian,female,thin,42,no,toddler,big,white,traditional,grey,short_sleeve,blue ,short,clothes,6,9,yes,16,4,7,3.128964959,101.6723419,2
18/12/2015,7:13:05,malay,male,thin,25,no,toddler,small,brown,casual,purple,long sleeve,yellow,long,clothes,5,10,no,53,4,14,3.124181476,101.7036852,2
19/02/2016,19:15:08,indian,male,fat,30,no,toddler,big,black,formal,purple,short_sleeve,grey,short,blankets,4,9,no,49,0,9,3.107891722,101.7041156,1
11/12/2015,20:25:13,indian,female,moderate,59,no,toddler,small,blue,casual,white,short_sleeve,blue,long,clothes,6,9,no,41,1,14,3.096872947,101.6968614,2
30/01/2016,16:43:06,indian,male,moderate,31,yes,young,big,pink,traditional,black ,long sleeve,orange,short,clothes,5,10,yes,24,5,8,3.123367519,101.69043,3
12/02/2016,1:22:04,foreigner ,female,thin,31,yes,no_kids,big,purple,formal,white,short_sleeve,blue_jeans,short,clothes,6,7,yes,18,4,9,3.09647017,101.6730807,1
26/12/2015,3:24:55,malay,male,moderate,27,no,no_kids,small,pink,formal,yellow,short_sleeve,black ,long,clothes,4,7,yes,36,5,7,3.081750879,101.6599224,2
27/12/2015,12:24:56,malay,male,moderate,28,no,toddler,small,pink,traditional,yellow,short_sleeve,green,short,blankets,4,8,no,53,3,16,3.116198739,101.6631993,1
21/01/2016,15:06:46,indian,male,moderate,45,yes,baby,big,orange,formal,black,long sleeve,black ,short,clothes,3,8,no,22,0,17,3.119261036,101.683889,2
18/02/2016,5:14:44,indian,male,moderate,55,no,toddler,small,red,formal,black ,long sleeve,blue ,short,clothes,6,8,yes,57,4,18,3.092464748,101.6522777,3
28/12/2015,3:14:03,indian,male,moderate,55,yes,toddler,big,green,traditional,orange,short_sleeve,red,short,clothes,4,9,yes,16,4,20,3.089790418,101.665953,2
05/12/2015,3:48:46,malay,male,thin,33,no,toddler ,big,white,traditional,green,long sleeve,pink,short,blankets,6,8,no,33,4,19,3.113541351,101.6449564,3
24/02/2016,12:22:09,chinese,male,thin,31,no,young,small,pink,formal,purple,long sleeve,grey,short,blankets,6,9,no,53,5,11,3.129592404,101.6839506,3
23/01/2016,5:38:44,malay,female,fat,52,no,young,small,grey,casual,green,long sleeve,brown,long,blankets,3,9,no,27,3,7,3.070370627,101.6580795,1
24/12/2015,22:44:25,malay,male,moderate,45,no,young,big,white,casual,pink,long sleeve,yellow,short,clothes,5,8,yes,57,2,17,3.077468223,101.6809431,1
23/12/2015,3:13:01,chinese,male,thin,26,no,no_kids,big,pink,casual,purple,long sleeve,blue_jeans,long,clothes,6,8,yes,36,2,11,3.107949037,101.6658822,2
13/01/2016,4:24:06,malay,female,fat,45,yes,toddler,small,brown,traditional,white,long sleeve,purple,long,blankets,4,9,yes,37,4,17,3.12184577,101.6449529,1
07/12/2015,17:51:02,malay,male,moderate,30,yes,toddler,small,white,traditional,brown,short_sleeve,black,short,clothes,4,10,no,39,2,13,3.126769848,101.7021667,2
14/12/2015,13:40:23,indian,male,fat,23,no,toddler ,small,black,traditional,pink,short_sleeve,red,short,blankets,5,10,yes,48,3,20,3.080037595,101.7057594,1
16/02/2016,19:16:59,indian,male,thin,23,no,toddler ,small,red,formal,blue,short_sleeve,grey,short,blankets,6,7,no,28,1,19,3.119848846,101.702507,2
18/12/2015,6:56:00,indian,male,fat,44,no,no_kids,small,green,traditional,yellow,long sleeve,blue,short,blankets,6,8,yes,28,1,20,3.124155444,101.6453778,2
10/01/2016,15:43:12,foreigner ,female,thin,55,no,toddler,small,grey,traditional,yellow,long sleeve,green,short,blankets,4,8,no,38,1,11,3.08448266,101.6995618,3
07/02/2016,6:35:25,indian,male,moderate,43,yes,young,big,red,traditional,white,long sleeve,yellow,short,blankets,6,8,yes,49,1,20,3.069999734,101.6897573,2
19/12/2015,0:27:39,malay,female,fat,54,no,no_kids,small,purple,casual,brown,long sleeve,black ,short,clothes,6,8,no,51,2,11,3.116132104,101.6714049,3
03/12/2015,13:06:22,foreigner ,female,fat,44,yes,toddler,big,blue,casual,orange,short_sleeve,white,long,blankets,3,8,yes,46,3,21,3.108372215,101.6587078,3
28/12/2015,23:42:57,chinese,female,thin,38,no,no_kids,small,orange,casual,blue,long sleeve,blue  ,short,clothes,4,9,no,47,1,15,3.109525684,101.6882953,3
09/12/2015,12:05:56,indian,female,moderate,55,yes,toddler ,big,white,formal,grey,short_sleeve,orange,long,blankets,5,9,no,22,4,16,3.094588775,101.6509221,2
